datetime,facility_name,consumption_kwh
2024-05-09 04:00:00,役場庁舎,1.203
2024-05-09 04:30:00,役場庁舎,1.105
2024-05-09 05:00:00,役場庁舎,3.074
2024-05-09 05:30:00,役場庁舎,3.064
2024-05-09 06:00:00,役場庁舎,10.998
2024-05-09 06:30:00,役場庁舎,10.545
2024-05-09 07:00:00,役場庁舎,25.26
2024-05-09 07:30:00,役場庁舎,24.608
2024-05-09 08:00:00,役場庁舎,34.737
2024-05-09 08:30:00,役場庁舎,29.772
2024-05-09 09:00:00,役場庁舎,25.589
2024-05-09 09:30:00,役場庁舎,23.045
2024-05-09 10:00:00,役場庁舎,14.93
2024-05-09 10:30:00,役場庁舎,13.759
2024-05-09 11:00:00,役場庁舎,9.73
2024-05-09 11:30:00,役場庁舎,10.394
2024-05-09 12:00:00,役場庁舎,13.612
2024-05-09 12:30:00,役場庁舎,12.203
2024-05-09 13:00:00,役場庁舎,17.825
2024-05-09 13:30:00,役場庁舎,19.197
2024-05-09 14:00:00,役場庁舎,19.871
2024-05-09 14:30:00,役場庁舎,20.553
2024-05-09 15:00:00,役場庁舎,18.342
2024-05-09 15:30:00,役場庁舎,19.12
2024-05-09 16:00:00,役場庁舎,12.686
2024-05-09 16:30:00,役場庁舎,12.127
2024-05-09 17:00:00,役場庁舎,5.926
2024-05-09 17:30:00,役場庁舎,6.802
2024-05-09 18:00:00,役場庁舎,2.763
2024-05-09 18:30:00,役場庁舎,2.982
2024-05-09 19:00:00,役場庁舎,1.183
2024-05-09 19:30:00,役場庁舎,1.117
2024-05-09 20:00:00,役場庁舎,1.078
2024-05-09 20:30:00,役場庁舎,1.14
2024-05-09 21:00:00,役場庁舎,1.171
2024-05-09 21:30:00,役場庁舎,1.156
2024-05-09 22:00:00,役場庁舎,1.077
2024-05-09 22:30:00,役場庁舎,0.99
2024-05-09 23:00:00,役場庁舎,1.095
2024-05-09 23:30:00,役場庁舎,1.01
2024-05-10 00:00:00,役場庁舎,1.094
2024-05-10 00:30:00,役場庁舎,1.164
2024-05-10 01:00:00,役場庁舎,1.233
2024-05-10 01:30:00,役場庁舎,1.009
2024-05-10 02:00:00,役場庁舎,1.091
2024-05-10 02:30:00,役場庁舎,1.173
2024-05-10 03:00:00,役場庁舎,1.124
2024-05-10 03:30:00,役場庁舎,1.159
2024-05-10 04:00:00,役場庁舎,1.172
2024-05-10 04:30:00,役場庁舎,1.126
2024-05-10 05:00:00,役場庁舎,3.394
2024-05-10 05:30:00,役場庁舎,3.589
2024-05-10 06:00:00,役場庁舎,10.579
2024-05-10 06:30:00,役場庁舎,11.694
2024-05-10 07:00:00,役場庁舎,26.185
2024-05-10 07:30:00,役場庁舎,25.403
2024-05-10 08:00:00,役場庁舎,29.531
2024-05-10 08:30:00,役場庁舎,30.083
2024-05-10 09:00:00,役場庁舎,22.408
2024-05-10 09:30:00,役場庁舎,23.835
2024-05-10 10:00:00,役場庁舎,13.533
2024-05-10 10:30:00,役場庁舎,14.226
2024-05-10 11:00:00,役場庁舎,9.216
2024-05-10 11:30:00,役場庁舎,9.806
2024-05-10 12:00:00,役場庁舎,12.966
2024-05-10 12:30:00,役場庁舎,12.533
2024-05-10 13:00:00,役場庁舎,18.672
2024-05-10 13:30:00,役場庁舎,17.515
2024-05-10 14:00:00,役場庁舎,20.573
2024-05-10 14:30:00,役場庁舎,18.929
2024-05-10 15:00:00,役場庁舎,17.167
2024-05-10 15:30:00,役場庁舎,18.72
2024-05-10 16:00:00,役場庁舎,11.251
2024-05-10 16:30:00,役場庁舎,12.738
2024-05-10 17:00:00,役場庁舎,6.463
2024-05-10 17:30:00,役場庁舎,5.903
2024-05-10 18:00:00,役場庁舎,2.678
2024-05-10 18:30:00,役場庁舎,2.84
2024-05-10 19:00:00,役場庁舎,1.283
2024-05-10 19:30:00,役場庁舎,1.257
2024-05-10 20:00:00,役場庁舎,1.096
2024-05-10 20:30:00,役場庁舎,1.196
2024-05-10 21:00:00,役場庁舎,1.124
2024-05-10 21:30:00,役場庁舎,1.115
2024-05-10 22:00:00,役場庁舎,1.208
2024-05-10 22:30:00,役場庁舎,1.163
2024-05-10 23:00:00,役場庁舎,1.163
2024-05-10 23:30:00,役場庁舎,1.054
2024-05-11 00:00:00,役場庁舎,1.094
2024-05-11 00:30:00,役場庁舎,1.098
2024-05-11 01:00:00,役場庁舎,1.179
2024-05-11 01:30:00,役場庁舎,1.192
2024-05-11 02:00:00,役場庁舎,1.25
2024-05-11 02:30:00,役場庁舎,1.096
2024-05-11 03:00:00,役場庁舎,1.251
2024-05-11 03:30:00,役場庁舎,1.135
2024-05-11 04:00:00,役場庁舎,1.155
2024-05-11 04:30:00,役場庁舎,1.143
2024-05-11 05:00:00,役場庁舎,1.165
2024-05-11 05:30:00,役場庁舎,1.19
2024-05-11 06:00:00,役場庁舎,1.21
2024-05-11 06:30:00,役場庁舎,1.136
2024-05-11 07:00:00,役場庁舎,1.324
2024-05-11 07:30:00,役場庁舎,1.258
2024-05-11 08:00:00,役場庁舎,2.137
2024-05-11 08:30:00,役場庁舎,2.094
2024-05-11 09:00:00,役場庁舎,2.819
2024-05-11 09:30:00,役場庁舎,2.751
2024-05-11 10:00:00,役場庁舎,3.796
2024-05-11 10:30:00,役場庁舎,4.012
2024-05-11 11:00:00,役場庁舎,4.723
2024-05-11 11:30:00,役場庁舎,4.093
2024-05-11 12:00:00,役場庁舎,4.815
2024-05-11 12:30:00,役場庁舎,4.783
2024-05-11 13:00:00,役場庁舎,4.679
2024-05-11 13:30:00,役場庁舎,4.48
2024-05-11 14:00:00,役場庁舎,3.703
2024-05-11 14:30:00,役場庁舎,3.914
2024-05-11 15:00:00,役場庁舎,2.555
2024-05-11 15:30:00,役場庁舎,2.788
2024-05-11 16:00:00,役場庁舎,1.977
2024-05-11 16:30:00,役場庁舎,1.997
2024-05-11 17:00:00,役場庁舎,1.218
2024-05-11 17:30:00,役場庁舎,1.281
2024-05-11 18:00:00,役場庁舎,1.118
2024-05-11 18:30:00,役場庁舎,1.135
2024-05-11 19:00:00,役場庁舎,1.166
2024-05-11 19:30:00,役場庁舎,1.078
2024-05-11 20:00:00,役場庁舎,1.124
2024-05-11 20:30:00,役場庁舎,1.145
2024-05-11 21:00:00,役場庁舎,1.043
2024-05-11 21:30:00,役場庁舎,1.146
2024-05-11 22:00:00,役場庁舎,1.164
2024-05-11 22:30:00,役場庁舎,1.194
2024-05-11 23:00:00,役場庁舎,1.074
2024-05-11 23:30:00,役場庁舎,1.141
2024-05-12 00:00:00,役場庁舎,1.221
2024-05-12 00:30:00,役場庁舎,1.05
2024-05-12 01:00:00,役場庁舎,1.15
2024-05-12 01:30:00,役場庁舎,1.062
2024-05-12 02:00:00,役場庁舎,1.125
2024-05-12 02:30:00,役場庁舎,1.104
2024-05-12 03:00:00,役場庁舎,1.172
2024-05-12 03:30:00,役場庁舎,1.133
2024-05-12 04:00:00,役場庁舎,1.077
2024-05-12 04:30:00,役場庁舎,1.238
2024-05-12 05:00:00,役場庁舎,1.16
2024-05-12 05:30:00,役場庁舎,1.207
2024-05-12 06:00:00,役場庁舎,1.087
2024-05-12 06:30:00,役場庁舎,1.127
2024-05-12 07:00:00,役場庁舎,1.384
2024-05-12 07:30:00,役場庁舎,1.269
2024-05-12 08:00:00,役場庁舎,2.066
2024-05-12 08:30:00,役場庁舎,2.06
2024-05-12 09:00:00,役場庁舎,2.587
2024-05-12 09:30:00,役場庁舎,2.923
2024-05-12 10:00:00,役場庁舎,3.687
2024-05-12 10:30:00,役場庁舎,3.735
2024-05-12 11:00:00,役場庁舎,4.218
2024-05-12 11:30:00,役場庁舎,4.094
2024-05-12 12:00:00,役場庁舎,4.413
2024-05-12 12:30:00,役場庁舎,4.479
2024-05-12 13:00:00,役場庁舎,4.508
2024-05-12 13:30:00,役場庁舎,4.253
2024-05-12 14:00:00,役場庁舎,3.787
2024-05-12 14:30:00,役場庁舎,3.804
2024-05-12 15:00:00,役場庁舎,2.854
2024-05-12 15:30:00,役場庁舎,3.076
2024-05-12 16:00:00,役場庁舎,2.028
2024-05-12 16:30:00,役場庁舎,2.009
2024-05-12 17:00:00,役場庁舎,1.391
2024-05-12 17:30:00,役場庁舎,1.327
2024-05-12 18:00:00,役場庁舎,1.012
2024-05-12 18:30:00,役場庁舎,0.997
2024-05-12 19:00:00,役場庁舎,1.242
2024-05-12 19:30:00,役場庁舎,1.155
2024-05-12 20:00:00,役場庁舎,1.14
2024-05-12 20:30:00,役場庁舎,1.022
2024-05-12 21:00:00,役場庁舎,1.142
2024-05-12 21:30:00,役場庁舎,1.089
2024-05-12 22:00:00,役場庁舎,1.132
2024-05-12 22:30:00,役場庁舎,1.108
2024-05-12 23:00:00,役場庁舎,1.133
2024-05-12 23:30:00,役場庁舎,1.161
2024-05-13 00:00:00,役場庁舎,1.171
2024-05-13 00:30:00,役場庁舎,1.146
2024-05-13 01:00:00,役場庁舎,1.156
2024-05-13 01:30:00,役場庁舎,1.047
2024-05-13 02:00:00,役場庁舎,1.145
2024-05-13 02:30:00,役場庁舎,1.162
2024-05-13 03:00:00,役場庁舎,1.145
2024-05-13 03:30:00,役場庁舎,1.235
2024-05-13 04:00:00,役場庁舎,1.135
2024-05-13 04:30:00,役場庁舎,1.074
2024-05-13 05:00:00,役場庁舎,3.201
2024-05-13 05:30:00,役場庁舎,3.109
2024-05-13 06:00:00,役場庁舎,10.212
2024-05-13 06:30:00,役場庁舎,11.005
2024-05-13 07:00:00,役場庁舎,25.437
2024-05-13 07:30:00,役場庁舎,23.252
2024-05-13 08:00:00,役場庁舎,32.241
2024-05-13 08:30:00,役場庁舎,31.682
2024-05-13 09:00:00,役場庁舎,27.437
2024-05-13 09:30:00,役場庁舎,25.09
2024-05-13 10:00:00,役場庁舎,13.961
2024-05-13 10:30:00,役場庁舎,13.97
2024-05-13 11:00:00,役場庁舎,9.907
2024-05-13 11:30:00,役場庁舎,9.644
2024-05-13 12:00:00,役場庁舎,12.506
2024-05-13 12:30:00,役場庁舎,13.128
2024-05-13 13:00:00,役場庁舎,17.353
2024-05-13 13:30:00,役場庁舎,16.248
2024-05-13 14:00:00,役場庁舎,18.917
2024-05-13 14:30:00,役場庁舎,21.911
2024-05-13 15:00:00,役場庁舎,17.577
2024-05-13 15:30:00,役場庁舎,18.548
2024-05-13 16:00:00,役場庁舎,11.848
2024-05-13 16:30:00,役場庁舎,12.822
2024-05-13 17:00:00,役場庁舎,6.703
2024-05-13 17:30:00,役場庁舎,7.225
2024-05-13 18:00:00,役場庁舎,2.92
2024-05-13 18:30:00,役場庁舎,2.84
2024-05-13 19:00:00,役場庁舎,1.116
2024-05-13 19:30:00,役場庁舎,1.082
2024-05-13 20:00:00,役場庁舎,1.142
2024-05-13 20:30:00,役場庁舎,1.151
2024-05-13 21:00:00,役場庁舎,1.126
2024-05-13 21:30:00,役場庁舎,1.191
2024-05-13 22:00:00,役場庁舎,1.154
2024-05-13 22:30:00,役場庁舎,1.15
2024-05-13 23:00:00,役場庁舎,1.238
2024-05-13 23:30:00,役場庁舎,1.156
2024-05-14 00:00:00,役場庁舎,1.072
2024-05-14 00:30:00,役場庁舎,1.209
2024-05-14 01:00:00,役場庁舎,1.162
2024-05-14 01:30:00,役場庁舎,1.134
2024-05-14 02:00:00,役場庁舎,1.095
2024-05-14 02:30:00,役場庁舎,1.223
2024-05-14 03:00:00,役場庁舎,1.247
2024-05-14 03:30:00,役場庁舎,1.111
2024-05-14 04:00:00,役場庁舎,1.167
2024-05-14 04:30:00,役場庁舎,1.175
2024-05-14 05:00:00,役場庁舎,2.922
2024-05-14 05:30:00,役場庁舎,3.194
2024-05-14 06:00:00,役場庁舎,10.203
2024-05-14 06:30:00,役場庁舎,11.165
2024-05-14 07:00:00,役場庁舎,26.369
2024-05-14 07:30:00,役場庁舎,21.972
2024-05-14 08:00:00,役場庁舎,33.454
2024-05-14 08:30:00,役場庁舎,33.301
2024-05-14 09:00:00,役場庁舎,24.527
2024-05-14 09:30:00,役場庁舎,25.166
2024-05-14 10:00:00,役場庁舎,13.711
2024-05-14 10:30:00,役場庁舎,13.597
2024-05-14 11:00:00,役場庁舎,9.87
2024-05-14 11:30:00,役場庁舎,9.392
2024-05-14 12:00:00,役場庁舎,13.136
2024-05-14 12:30:00,役場庁舎,12.859
2024-05-14 13:00:00,役場庁舎,16.964
2024-05-14 13:30:00,役場庁舎,18.556
2024-05-14 14:00:00,役場庁舎,20.988
2024-05-14 14:30:00,役場庁舎,21.38
2024-05-14 15:00:00,役場庁舎,17.433
2024-05-14 15:30:00,役場庁舎,18.781
2024-05-14 16:00:00,役場庁舎,13.606
2024-05-14 16:30:00,役場庁舎,12.294
2024-05-14 17:00:00,役場庁舎,6.61
2024-05-14 17:30:00,役場庁舎,6.794
2024-05-14 18:00:00,役場庁舎,2.443
2024-05-14 18:30:00,役場庁舎,2.552
2024-05-14 19:00:00,役場庁舎,1.118
2024-05-14 19:30:00,役場庁舎,1.13
2024-05-14 20:00:00,役場庁舎,1.156
2024-05-14 20:30:00,役場庁舎,1.165
2024-05-14 21:00:00,役場庁舎,1.071
2024-05-14 21:30:00,役場庁舎,1.216
2024-05-14 22:00:00,役場庁舎,1.169
2024-05-14 22:30:00,役場庁舎,1.153
2024-05-14 23:00:00,役場庁舎,1.178
2024-05-14 23:30:00,役場庁舎,1.115
2024-05-15 00:00:00,役場庁舎,1.136
2024-05-15 00:30:00,役場庁舎,1.088
2024-05-15 01:00:00,役場庁舎,1.023
2024-05-15 01:30:00,役場庁舎,1.136
2024-05-15 02:00:00,役場庁舎,1.249
2024-05-15 02:30:00,役場庁舎,1.117
2024-05-15 03:00:00,役場庁舎,1.06
2024-05-15 03:30:00,役場庁舎,1.182
2024-05-15 04:00:00,役場庁舎,1.122
2024-05-15 04:30:00,役場庁舎,1.175
2024-05-15 05:00:00,役場庁舎,3.306
2024-05-15 05:30:00,役場庁舎,3.12
2024-05-15 06:00:00,役場庁舎,11.407
2024-05-15 06:30:00,役場庁舎,11.156
2024-05-15 07:00:00,役場庁舎,21.358
2024-05-15 07:30:00,役場庁舎,23.067
2024-05-15 08:00:00,役場庁舎,29.316
2024-05-15 08:30:00,役場庁舎,28.279
2024-05-15 09:00:00,役場庁舎,23.494
2024-05-15 09:30:00,役場庁舎,25.357
2024-05-15 10:00:00,役場庁舎,13.918
2024-05-15 10:30:00,役場庁舎,12.618
2024-05-15 11:00:00,役場庁舎,9.228
2024-05-15 11:30:00,役場庁舎,9.778
2024-05-15 12:00:00,役場庁舎,12.83
2024-05-15 12:30:00,役場庁舎,12.627
2024-05-15 13:00:00,役場庁舎,18.595
2024-05-15 13:30:00,役場庁舎,18.251
2024-05-15 14:00:00,役場庁舎,19.665
2024-05-15 14:30:00,役場庁舎,19.56
2024-05-15 15:00:00,役場庁舎,17.682
2024-05-15 15:30:00,役場庁舎,16.001
2024-05-15 16:00:00,役場庁舎,12.455
2024-05-15 16:30:00,役場庁舎,11.505
2024-05-15 17:00:00,役場庁舎,6.968
2024-05-15 17:30:00,役場庁舎,6.008
2024-05-15 18:00:00,役場庁舎,2.79
2024-05-15 18:30:00,役場庁舎,2.466
2024-05-15 19:00:00,役場庁舎,1.113
2024-05-15 19:30:00,役場庁舎,1.173
2024-05-15 20:00:00,役場庁舎,1.203
2024-05-15 20:30:00,役場庁舎,1.2
2024-05-15 21:00:00,役場庁舎,1.19
2024-05-15 21:30:00,役場庁舎,1.196
2024-05-15 22:00:00,役場庁舎,1.201
2024-05-15 22:30:00,役場庁舎,1.117
2024-05-15 23:00:00,役場庁舎,1.128
2024-05-15 23:30:00,役場庁舎,1.189
2024-05-16 00:00:00,役場庁舎,1.213
2024-05-16 00:30:00,役場庁舎,1.14
2024-05-16 01:00:00,役場庁舎,1.118
2024-05-16 01:30:00,役場庁舎,1.116
2024-05-16 02:00:00,役場庁舎,1.101
2024-05-16 02:30:00,役場庁舎,1.176
2024-05-16 03:00:00,役場庁舎,1.214
2024-05-16 03:30:00,役場庁舎,1.176
2024-05-16 04:00:00,役場庁舎,1.147
2024-05-16 04:30:00,役場庁舎,1.259
2024-05-16 05:00:00,役場庁舎,3.198
2024-05-16 05:30:00,役場庁舎,3.42
2024-05-16 06:00:00,役場庁舎,10.562
2024-05-16 06:30:00,役場庁舎,11.292
2024-05-16 07:00:00,役場庁舎,22.517
2024-05-16 07:30:00,役場庁舎,22.59
2024-05-16 08:00:00,役場庁舎,29.34
2024-05-16 08:30:00,役場庁舎,30.678
2024-05-16 09:00:00,役場庁舎,23.964
2024-05-16 09:30:00,役場庁舎,21.993
2024-05-16 10:00:00,役場庁舎,13.605
2024-05-16 10:30:00,役場庁舎,13.473
2024-05-16 11:00:00,役場庁舎,8.916
2024-05-16 11:30:00,役場庁舎,9.992
2024-05-16 12:00:00,役場庁舎,13.259
2024-05-16 12:30:00,役場庁舎,13.228
2024-05-16 13:00:00,役場庁舎,19.446
2024-05-16 13:30:00,役場庁舎,16.915
2024-05-16 14:00:00,役場庁舎,19.133
2024-05-16 14:30:00,役場庁舎,20.209
2024-05-16 15:00:00,役場庁舎,17.756
2024-05-16 15:30:00,役場庁舎,17.981
2024-05-16 16:00:00,役場庁舎,12.789
2024-05-16 16:30:00,役場庁舎,12.119
2024-05-16 17:00:00,役場庁舎,6.91
2024-05-16 17:30:00,役場庁舎,6.318
2024-05-16 18:00:00,役場庁舎,2.67
2024-05-16 18:30:00,役場庁舎,2.587
2024-05-16 19:00:00,役場庁舎,0.954
2024-05-16 19:30:00,役場庁舎,1.049
2024-05-16 20:00:00,役場庁舎,1.201
2024-05-16 20:30:00,役場庁舎,1.213
2024-05-16 21:00:00,役場庁舎,1.076
2024-05-16 21:30:00,役場庁舎,1.204
2024-05-16 22:00:00,役場庁舎,1.01
2024-05-16 22:30:00,役場庁舎,1.091
2024-05-16 23:00:00,役場庁舎,1.123
2024-05-16 23:30:00,役場庁舎,1.211
2024-05-17 00:00:00,役場庁舎,1.254
2024-05-17 00:30:00,役場庁舎,1.123
2024-05-17 01:00:00,役場庁舎,1.146
2024-05-17 01:30:00,役場庁舎,1.21
2024-05-17 02:00:00,役場庁舎,1.279
2024-05-17 02:30:00,役場庁舎,1.218
2024-05-17 03:00:00,役場庁舎,1.08
2024-05-17 03:30:00,役場庁舎,1.2
2024-05-17 04:00:00,役場庁舎,1.113
2024-05-17 04:30:00,役場庁舎,1.231
2024-05-17 05:00:00,役場庁舎,3.302
2024-05-17 05:30:00,役場庁舎,3.037
2024-05-17 06:00:00,役場庁舎,11.793
2024-05-17 06:30:00,役場庁舎,11.471
2024-05-17 07:00:00,役場庁舎,24.161
2024-05-17 07:30:00,役場庁舎,23.724
2024-05-17 08:00:00,役場庁舎,29.784
2024-05-17 08:30:00,役場庁舎,31.529
2024-05-17 09:00:00,役場庁舎,27.234
2024-05-17 09:30:00,役場庁舎,26.874
2024-05-17 10:00:00,役場庁舎,13.78
2024-05-17 10:30:00,役場庁舎,12.445
2024-05-17 11:00:00,役場庁舎,9.503
2024-05-17 11:30:00,役場庁舎,9.842
2024-05-17 12:00:00,役場庁舎,13.015
2024-05-17 12:30:00,役場庁舎,13.409
2024-05-17 13:00:00,役場庁舎,18.571
2024-05-17 13:30:00,役場庁舎,18.584
2024-05-17 14:00:00,役場庁舎,19.603
2024-05-17 14:30:00,役場庁舎,19.714
2024-05-17 15:00:00,役場庁舎,16.896
2024-05-17 15:30:00,役場庁舎,18.094
2024-05-17 16:00:00,役場庁舎,12.807
2024-05-17 16:30:00,役場庁舎,12.932
2024-05-17 17:00:00,役場庁舎,5.747
2024-05-17 17:30:00,役場庁舎,6.726
2024-05-17 18:00:00,役場庁舎,2.596
2024-05-17 18:30:00,役場庁舎,2.82
2024-05-17 19:00:00,役場庁舎,1.09
2024-05-17 19:30:00,役場庁舎,1.192
2024-05-17 20:00:00,役場庁舎,1.113
2024-05-17 20:30:00,役場庁舎,1.114
2024-05-17 21:00:00,役場庁舎,1.196
2024-05-17 21:30:00,役場庁舎,1.118
2024-05-17 22:00:00,役場庁舎,1.205
2024-05-17 22:30:00,役場庁舎,1.193
2024-05-17 23:00:00,役場庁舎,1.144
2024-05-17 23:30:00,役場庁舎,1.124
2024-05-18 00:00:00,役場庁舎,1.223
2024-05-18 00:30:00,役場庁舎,1.198
2024-05-18 01:00:00,役場庁舎,1.244
2024-05-18 01:30:00,役場庁舎,1.05
2024-05-18 02:00:00,役場庁舎,1.133
2024-05-18 02:30:00,役場庁舎,1.124
2024-05-18 03:00:00,役場庁舎,1.179
2024-05-18 03:30:00,役場庁舎,1.095
2024-05-18 04:00:00,役場庁舎,1.104
2024-05-18 04:30:00,役場庁舎,1.152
2024-05-18 05:00:00,役場庁舎,1.042
2024-05-18 05:30:00,役場庁舎,1.034
2024-05-18 06:00:00,役場庁舎,1.143
2024-05-18 06:30:00,役場庁舎,1.303
2024-05-18 07:00:00,役場庁舎,1.325
2024-05-18 07:30:00,役場庁舎,1.293
2024-05-18 08:00:00,役場庁舎,2.111
2024-05-18 08:30:00,役場庁舎,2.127
2024-05-18 09:00:00,役場庁舎,2.914
2024-05-18 09:30:00,役場庁舎,2.834
2024-05-18 10:00:00,役場庁舎,3.471
2024-05-18 10:30:00,役場庁舎,3.936
2024-05-18 11:00:00,役場庁舎,4.273
2024-05-18 11:30:00,役場庁舎,4.479
2024-05-18 12:00:00,役場庁舎,4.843
2024-05-18 12:30:00,役場庁舎,4.529
2024-05-18 13:00:00,役場庁舎,4.055
2024-05-18 13:30:00,役場庁舎,4.326
2024-05-18 14:00:00,役場庁舎,3.737
2024-05-18 14:30:00,役場庁舎,3.859
2024-05-18 15:00:00,役場庁舎,2.849
2024-05-18 15:30:00,役場庁舎,2.842
2024-05-18 16:00:00,役場庁舎,2.027
2024-05-18 16:30:00,役場庁舎,2.105
2024-05-18 17:00:00,役場庁舎,1.377
2024-05-18 17:30:00,役場庁舎,1.472
2024-05-18 18:00:00,役場庁舎,1.261
2024-05-18 18:30:00,役場庁舎,1.142
2024-05-18 19:00:00,役場庁舎,1.109
2024-05-18 19:30:00,役場庁舎,1.114
2024-05-18 20:00:00,役場庁舎,1.075
2024-05-18 20:30:00,役場庁舎,1.157
2024-05-18 21:00:00,役場庁舎,1.093
2024-05-18 21:30:00,役場庁舎,1.086
2024-05-18 22:00:00,役場庁舎,1.09
2024-05-18 22:30:00,役場庁舎,1.201
2024-05-18 23:00:00,役場庁舎,1.145
2024-05-18 23:30:00,役場庁舎,1.072
2024-05-19 00:00:00,役場庁舎,1.201
2024-05-19 00:30:00,役場庁舎,1.218
2024-05-19 01:00:00,役場庁舎,1.124
2024-05-19 01:30:00,役場庁舎,1.105
2024-05-19 02:00:00,役場庁舎,1.1
2024-05-19 02:30:00,役場庁舎,1.165
2024-05-19 03:00:00,役場庁舎,1.202
2024-05-19 03:30:00,役場庁舎,1.16
2024-05-19 04:00:00,役場庁舎,1.073
2024-05-19 04:30:00,役場庁舎,1.211
2024-05-19 05:00:00,役場庁舎,1.147
2024-05-19 05:30:00,役場庁舎,1.138
2024-05-19 06:00:00,役場庁舎,1.175
2024-05-19 06:30:00,役場庁舎,1.21
2024-05-19 07:00:00,役場庁舎,1.243
2024-05-19 07:30:00,役場庁舎,1.23
2024-05-19 08:00:00,役場庁舎,2.062
2024-05-19 08:30:00,役場庁舎,2.063
2024-05-19 09:00:00,役場庁舎,3.065
2024-05-19 09:30:00,役場庁舎,3.119
2024-05-19 10:00:00,役場庁舎,3.671
2024-05-19 10:30:00,役場庁舎,3.828
2024-05-19 11:00:00,役場庁舎,4.476
2024-05-19 11:30:00,役場庁舎,4.497
2024-05-19 12:00:00,役場庁舎,4.227
2024-05-19 12:30:00,役場庁舎,4.72
2024-05-19 13:00:00,役場庁舎,4.194
2024-05-19 13:30:00,役場庁舎,4.501
2024-05-19 14:00:00,役場庁舎,3.548
2024-05-19 14:30:00,役場庁舎,3.777
2024-05-19 15:00:00,役場庁舎,2.888
2024-05-19 15:30:00,役場庁舎,3.245
2024-05-19 16:00:00,役場庁舎,1.974
2024-05-19 16:30:00,役場庁舎,1.966
2024-05-19 17:00:00,役場庁舎,1.414
2024-05-19 17:30:00,役場庁舎,1.374
2024-05-19 18:00:00,役場庁舎,1.164
2024-05-19 18:30:00,役場庁舎,1.12
2024-05-19 19:00:00,役場庁舎,1.081
2024-05-19 19:30:00,役場庁舎,1.123
2024-05-19 20:00:00,役場庁舎,1.117
2024-05-19 20:30:00,役場庁舎,1.107
2024-05-19 21:00:00,役場庁舎,1.118
2024-05-19 21:30:00,役場庁舎,1.115
2024-05-19 22:00:00,役場庁舎,1.203
2024-05-19 22:30:00,役場庁舎,1.067
2024-05-19 23:00:00,役場庁舎,1.17
2024-05-19 23:30:00,役場庁舎,1.163
2024-05-20 00:00:00,役場庁舎,1.144
2024-05-20 00:30:00,役場庁舎,1.186
2024-05-20 01:00:00,役場庁舎,1.172
2024-05-20 01:30:00,役場庁舎,1.153
2024-05-20 02:00:00,役場庁舎,1.211
2024-05-20 02:30:00,役場庁舎,1.006
2024-05-20 03:00:00,役場庁舎,1.274
2024-05-20 03:30:00,役場庁舎,1.215
2024-05-20 04:00:00,役場庁舎,1.247
2024-05-20 04:30:00,役場庁舎,1.098
2024-05-20 05:00:00,役場庁舎,3.207
2024-05-20 05:30:00,役場庁舎,3.246
2024-05-20 06:00:00,役場庁舎,10.951
2024-05-20 06:30:00,役場庁舎,11.26
2024-05-20 07:00:00,役場庁舎,23.967
2024-05-20 07:30:00,役場庁舎,22.236
2024-05-20 08:00:00,役場庁舎,31.679
2024-05-20 08:30:00,役場庁舎,31.552
2024-05-20 09:00:00,役場庁舎,23.672
2024-05-20 09:30:00,役場庁舎,22.909
2024-05-20 10:00:00,役場庁舎,13.981
2024-05-20 10:30:00,役場庁舎,13.321
2024-05-20 11:00:00,役場庁舎,9.902
2024-05-20 11:30:00,役場庁舎,9.383
2024-05-20 12:00:00,役場庁舎,13.793
2024-05-20 12:30:00,役場庁舎,12.391
2024-05-20 13:00:00,役場庁舎,17.119
2024-05-20 13:30:00,役場庁舎,17.942
2024-05-20 14:00:00,役場庁舎,18.626
2024-05-20 14:30:00,役場庁舎,19.367
2024-05-20 15:00:00,役場庁舎,16.383
2024-05-20 15:30:00,役場庁舎,18.051
2024-05-20 16:00:00,役場庁舎,12.846
2024-05-20 16:30:00,役場庁舎,12.012
2024-05-20 17:00:00,役場庁舎,6.983
2024-05-20 17:30:00,役場庁舎,6.292
2024-05-20 18:00:00,役場庁舎,2.675
2024-05-20 18:30:00,役場庁舎,2.862
2024-05-20 19:00:00,役場庁舎,1.191
2024-05-20 19:30:00,役場庁舎,1.176
2024-05-20 20:00:00,役場庁舎,1.214
2024-05-20 20:30:00,役場庁舎,1.147
2024-05-20 21:00:00,役場庁舎,1.167
2024-05-20 21:30:00,役場庁舎,1.111
2024-05-20 22:00:00,役場庁舎,1.261
2024-05-20 22:30:00,役場庁舎,1.124
2024-05-20 23:00:00,役場庁舎,1.138
2024-05-20 23:30:00,役場庁舎,1.162
2024-05-21 00:00:00,役場庁舎,1.188
2024-05-21 00:30:00,役場庁舎,1.188
2024-05-21 01:00:00,役場庁舎,0.994
2024-05-21 01:30:00,役場庁舎,1.252
2024-05-21 02:00:00,役場庁舎,1.243
2024-05-21 02:30:00,役場庁舎,1.222
2024-05-21 03:00:00,役場庁舎,1.158
2024-05-21 03:30:00,役場庁舎,1.222
2024-05-21 04:00:00,役場庁舎,1.165
2024-05-21 04:30:00,役場庁舎,1.164
2024-05-21 05:00:00,役場庁舎,3.312
2024-05-21 05:30:00,役場庁舎,3.288
2024-05-21 06:00:00,役場庁舎,11.748
2024-05-21 06:30:00,役場庁舎,9.973
